age_resp,asset_value,bank,base_age,busia,child,child_age,child_female,connected,connected_r,connected_rate,educ,electric_lighting,emi,energy_spending,energyspending,female,fraction_employed_all,gridelec_spending,hhid,hours_worked,housing,iron,kerosene_spending,knowledge_index,life_index,market,metered,mobilephone,moved,nemi,number_appliances,percapcons,population,r_crime_index,radio,reppid,round2,sibs,siteno,solar_shs,st_score_kcpe,st_studenttest,survey,symptoms_index,television,tot_hh_month_earn,transearly,treat_full,treat_low,treat_med,treated_all
49,835.6145,1,46,1,0,,,0,,0,0,0,1.2550807,24.359604,2.4367263,1,50,0,19,46,-.57668519,0,0,,-.65365559,0,,1,0,.11376583,3,675.05878,565,.58609635,1,2208.19,1,0,2208,1,,,23oct2017,.28350979,0,39.313698,0,0,0,0,0
32,583.21094,1,29,1,0,,,0,,0,0,0,.42855963,12.585796,13.645667,1,100,0,21,78,-.57668519,0,.81198686,,-.29645956,0,,1,0,-1.6541469,3,98.44529,565,-2.2034271,1,2208.21,1,8,2208,1,,,23oct2017,-.64001912,0,13.262452,0,0,0,0,0
61,2721.6951,0,55,1,0,,,0,,0,0,0,1.135427,11.773809,7.7975235,0,33.333336,0,22,80,1.7684222,0,2.0299673,,.060736455,0,,1,1,.97664583,4,308.00467,565,.58609635,1,2208.22,1,0,2208,0,,,23oct2017,1.2070386,1,31.574108,0,0,0,0,0
64,1732.6057,0,60,1,0,,,1,,0,0,1,.13357712,57.515732,3.8987622,0,20,4.7365899,23,56,-.57668519,0,4.0599346,,.060736455,0,,1,0,.97664583,1,293.66858,565,.58609635,0,2208.23,1,0,2208,0,,,23oct2017,1.2070386,0,0,0,0,0,0,0
73,1379.0955,0,80,1,0,,,0,,0,0,0,-.77729398,0,1.9493811,1,0,0,25,56,-.57668519,0,0,,-1.0108516,0,,0,1,.16885395,0,23.209291,565,.58609635,0,2208.25,1,1,2208,0,,,23oct2017,.74527425,0,0,0,0,0,0,0
62,44.54763,0,74,1,0,,,0,,0,0,0,-.16011332,9.7438421,.97469056,1,66.666672,0,26,58,-.57668519,0,1.6239737,,1.8467165,0,,1,0,.49606103,1,102.0451,565,-.26507324,0,2208.26,1,2,2208,0,,,23oct2017,-.64001912,0,12.315134,0,0,0,0,0
29,123.34744,0,,1,0,,,1,,11.009174,0,1,-.78423971,4.0148239,8.7722139,0,50,2.9998403,11,8,-.57668519,0,1.0149837,,-.29645956,0,30sep2014,1,0,.70084077,5,155.31279,795,.58609635,1,2209.11,1,0,2209,0,,,28nov2017,1.2070386,0,35.524426,1,1,0,0,1
65,2148.8784,0,62,1,0,,,1,,11.009174,0,1,-.51617748,6.0402803,5.8481431,0,0,4.010313,12,18,1.7684222,0,2.0299673,,.060736455,0,30sep2014,1,0,1.0278624,4,166.51482,795,.58609635,1,2209.12,1,2,2209,0,,,29nov2017,-.17825466,1,0,1,1,0,0,1
44,1309.1724,0,41,1,0,,,1,,11.009174,0,1,-.31520393,13.893998,7.3101788,1,20,5.3681355,13,80,-.57668519,0,2.4359605,,.41793248,0,30sep2014,1,0,-.83080006,2,81.882729,795,-.26507324,1,2209.13,1,6,2209,0,,,29nov2017,-1.563548,0,.55977881,1,1,0,0,1
75,605.28674,0,72,1,0,,,1,,11.009174,0,1,-.24063608,10.691161,7.7975245,1,0,3.7892721,14,80,-.57668519,0,1.6239737,,.060736455,0,30sep2014,1,0,-.77571189,4,253.256,795,-.26507324,1,2209.14,1,1,2209,0,,,28nov2017,-1.1017835,1,.56839079,1,1,0,0,1
41,292.66141,0,44,1,0,,,1,,11.009174,1,1,-.92678487,9.4506254,13.158321,1,0,3.1577268,15,35,-.57668519,0,1.0149837,,.060736455,0,29sep2014,1,0,1.4817792,2,69.127151,795,.58609635,1,2209.15,1,3,2209,0,,,28nov2017,1.2070386,0,0,1,1,0,0,1
49,958.896,0,46,1,0,,,1,,11.009174,0,1,.765113,15.563082,17.057085,1,66.666672,6.6312261,16,80,-.57668519,0,.81198686,,1.8467165,0,17may2015,1,0,1.3433683,4,170.3007,795,.58609635,1,2209.16,1,4,2209,0,,,29nov2017,.28350979,1,7.037219,1,1,0,0,1
98,749.15912,0,,1,0,,,1,,11.009174,,1,-1.5171888,1.0149837,.97469056,1,0,2.189199,17,2,1.7684222,0,1.0149837,,.060736455,0,30sep2014,0,0,.40248859,0,149.62888,795,.58609635,0,2209.17,1,0,2209,0,,,29nov2017,.28350979,0,9.4731798,1,1,0,0,1
41,2521.4617,1,38,1,0,,,1,,11.009174,0,1,.87057787,9.7438421,17.057085,1,33.333336,0,18,80,-2.8641171,1,0,,.060736455,0,30sep2014,1,0,.61245459,4,385.90579,795,.58609635,0,2209.18,1,3,2209,0,,,28nov2017,.74527425,1,1.5788634,1,1,0,0,1
69,1306.3015,0,76,1,0,,,1,,11.009174,0,1,.49839759,3.2479475,2.4367263,1,50,2.189199,20,52,1.7684222,0,1.2179803,,-.65365559,0,,1,0,-1.4612175,4,244.66066,795,-1.7754387,1,2209.20,1,1,2209,0,,,29nov2017,-.17825466,1,33.468746,1,1,0,0,1
22,1000.2428,0,43,1,0,,,1,,11.009174,0,1,-1.1076969,10.961823,4.8734527,1,0,0,22,35,-.57668519,0,6.089901,,.77512848,0,30sep2014,1,0,1.0221045,4,108.0132,795,.58609635,1,2209.22,1,3,2209,0,,,28nov2017,.74527425,1,0,1,1,0,0,1
61,1394.1428,0,58,1,0,,,1,,11.009174,0,1,1.1890961,23.006294,3.8987622,0,60.000004,11.241507,24,80,-.57668519,1,0,,.77512848,0,30sep2014,1,0,1.272681,10,191.73717,795,.58609635,1,2209.24,1,4,2209,0,,,28nov2017,.74527425,1,21.367285,1,1,0,0,1
22,254.51546,0,40,1,0,,,1,,11.009174,0,1,-.60679215,13.172232,5.3607984,1,0,7.8943167,25,56,-.57668519,0,0,,-.29645956,0,29sep2014,1,0,.45757675,2,245.00012,795,.58609635,0,2209.25,1,4,2209,0,,,28nov2017,.74527425,0,0,1,1,0,0,1
68,1083.3323,0,65,1,0,,,1,,11.009174,0,1,-1.0300834,26.11891,18.519119,1,0,3.7892721,26,28,1.7684222,0,2.0299673,,.060736455,0,30sep2014,1,0,.065324038,3,154.53914,795,-.69306165,0,2209.26,1,4,2209,0,,,28nov2017,.74527425,1,0,1,1,0,0,1
25,3064.0518,1,62,1,0,,,1,,11.009174,0,1,-.12233552,3.1577268,14.620358,0,0,3.1577268,29,45,1.7684222,0,0,,-.65365559,0,30sep2014,1,0,.026136715,4,150.40703,795,.58609635,1,2209.29,1,3,2209,0,,,28nov2017,.28350979,1,0,1,1,0,0,1
48,2807.2595,0,45,1,0,,,1,,11.009174,0,1,.060847811,5.0072522,7.7975245,1,0,.94731802,59,59,1.7684222,1,4.0599346,,.77512848,0,16may2015,1,0,.77884054,3,252.9339,795,.58609635,1,2209.59,1,1,2209,0,,,28nov2017,.28350979,0,0,1,1,0,0,1
21,455.27676,0,54,1,0,,,0,,4.5454545,0,0,-.75631237,1.6239737,2.9240716,1,0,0,11,60,-.57668519,0,1.6239737,,-.29645956,0,,1,0,.51961797,2,70.262573,727,-.26507324,1,2210.11,1,6,2210,0,,,11oct2017,1.2070386,0,0,1,0,0,0,0
71,2083.5752,0,64,1,0,,,1,,4.5454545,0,1,-.52655047,4.4433727,1.2183632,0,0,3.6313858,12,31,-.57668519,1,.81198686,,-.29645956,0,,1,0,.54520583,3,193.74548,727,.58609635,1,2210.12,1,3,2210,0,,,11oct2017,.74527425,0,0,1,0,0,0,0
51,861.9801,0,50,1,0,,,0,,4.5454545,0,0,-1.3101314,1.6239737,3.6550894,1,0,0,13,30,-.57668519,0,1.6239737,,-.29645956,0,,1,0,.54520583,1,59.112644,727,.58609635,0,2210.13,1,4,2210,0,,,11oct2017,.74527425,0,.56839079,1,0,0,0,0
43,1773.2925,0,37,1,0,,,0,,4.5454545,0,0,1.0284356,21.517651,5.8481431,0,20,0,14,80,-.57668519,0,0,,-.65365559,0,,1,0,-3.4368682,3,495.05258,727,-4.7684326,1,2210.14,1,7,2210,1,,,11oct2017,-1.1017835,1,7.4206576,1,0,0,0,0
44,885.30988,0,41,1,0,,,0,,4.5454545,0,0,-1.5114945,2.841954,4.8734527,1,0,0,16,17.5,-.57668519,0,1.2179803,,-1.0108516,0,,1,0,-.074410126,2,100.95703,727,.58609635,1,2210.16,1,5,2210,0,,,11oct2017,.28350979,0,0,1,0,0,0,0
40,1491.2896,0,37,1,0,,,0,,4.5454545,0,0,.10224558,3.6539409,1.9493811,0,50,0,19,80,-.57668519,0,2.0299673,,1.1323246,0,,1,0,-2.408675,2,119.02861,727,-3.0951967,0,2210.19,1,3,2210,0,,,11oct2017,-2.487077,0,8.1469345,1,0,0,0,0
36,2581.2876,0,33,1,0,,,0,,4.5454545,0,0,1.6434989,8.1198683,3.4114168,1,66.666672,0,20,80,-.57668519,0,2.0299673,,1.8467165,0,,1,0,1.1055456,4,367.49622,727,.58609635,0,2210.20,1,3,2210,0,,,11oct2017,.28350979,1,21.314655,1,0,0,0,0
80,2018.1064,0,,1,0,,,1,,4.5454545,0,0,-1.0010685,2.841954,1.9493811,0,0,.53506655,21,12,-.57668519,0,2.841954,,1.1323246,0,,1,0,.32485336,1,218.70415,727,.58609635,0,2210.21,1,1,2210,0,,,11oct2017,-1.1017835,0,0,1,0,0,0,0
83,110.18114,0,80,1,0,,,0,,4.5454545,0,0,-1.1600459,8.1198683,2.9240716,1,0,0,22,35,-.43151027,0,2.0299673,,-1.0108516,0,,1,1,-.56093836,2,209.64148,727,.58609635,1,2210.22,1,1,2210,0,,,11oct2017,-.64001912,0,7.8153734,1,0,0,0,0
20,254.21848,0,,1,0,,,0,,4.5454545,0,0,-.55122352,12.179802,.48734528,1,33.333336,0,25,65,-.57668519,0,12.179802,,.060736455,0,,0,0,-1.2502506,0,160.09674,727,-1.3321816,0,2210.25,1,2,2210,0,,,11oct2017,-1.1017835,0,.3789272,1,0,0,0,0
53,2138.1211,1,50,1,0,,,1,,4.5454545,0,1,.096832678,3.7892721,10.721597,0,25,3.7892721,26,68,-.57668519,0,0,,-1.0108516,0,,1,0,-.074410126,2,139.28732,727,.58609635,1,2210.26,1,2,2210,0,,,11oct2017,.28350979,0,11.841475,1,0,0,0,0
32,1067.3942,0,37,1,0,,,0,,4.5454545,0,0,1.1172476,12.585796,9.503233,1,100,0,27,80,-.57668519,0,2.4359605,,.060736455,0,,1,0,.73338181,2,124.78546,727,.58609635,1,2210.27,1,6,2210,0,,,11oct2017,.74527425,0,20.722582,1,0,0,0,0
77,7.4246054,0,84,1,0,,,0,,4.5454545,0,0,-.56547195,2.841954,2.9240716,1,0,0,34,34,-.57668519,0,2.841954,,.41793248,0,,0,0,-1.4729631,0,620.49329,727,-.26507324,0,2210.34,1,0,2210,0,,,11oct2017,-2.9488413,0,0,1,0,0,0,0
48,1087.5891,0,45,1,0,,,1,,3.0927835,0,1,.71802193,6.9469986,5.8481431,1,100,6.9469986,11,66,-.57668519,0,0,,1.4895205,0,,1,0,1.4860855,1,201.27348,572,.58609635,0,2211.11,1,2,2211,0,,,23oct2017,.74527425,0,0,1,0,0,0,0
67,2664.2783,1,57,1,0,,,0,,3.0927835,0,0,.84972948,10.149836,4.8734527,0,0,0,12,61,-.57668519,0,4.0599346,,-.65365559,0,,1,0,-.6160264,3,323.60382,572,.58609635,1,2211.12,1,1,2211,0,,,23oct2017,-1.1017835,1,34.734993,1,0,0,0,0
80,289.8566,0,77,1,0,,,0,,3.0927835,0,0,-.60258657,0,2.4367263,0,50,0,14,38,-.57668519,0,0,,-1.0108516,0,,0,0,.41211802,1,198.9052,572,.58609635,1,2211.14,1,1,2211,1,,,23oct2017,1.2070386,0,5.683908,1,0,0,0,0
77,97.311821,0,82,1,0,,,0,,3.0927835,0,0,-1.5533469,0,.97469056,1,0,0,15,1,1.7684222,0,0,,-1.0108516,0,,0,1,-2.468931,0,281.53345,572,-.26507324,0,2211.15,1,1,2211,1,,,23oct2017,-3.4106059,0,0,1,0,0,0,0
54,1537.1571,0,51,1,0,,,1,,3.0927835,0,0,.004713356,11.164819,2.1930537,1,0,0,16,75,-.57668519,0,1.0149837,,.060736455,0,,1,0,-1.174611,3,114.15182,572,-.26507324,1,2211.16,1,4,2211,0,,,23oct2017,-2.0253124,0,3.5524426,1,0,0,0,0
64,138.09766,0,62,1,0,,,0,,3.0927835,0,0,-.32725942,6.9018879,5.8481431,1,100,0,17,38.5,-.57668519,0,.81198686,,1.8467165,0,,0,0,-.51511526,0,58.54425,572,.58609635,0,2211.17,1,0,2211,0,,,23oct2017,-3.4106059,0,.94731802,1,0,0,0,0
63,11.186404,0,60,1,0,,,0,,3.0927835,0,0,-.44400224,.81198686,.73101789,1,100,0,18,45,-.57668519,0,.81198686,,.060736455,0,,0,0,-.82986403,1,34.482376,572,-1.4577317,1,2211.18,1,3,2211,0,,,23oct2017,-.17825466,0,.7104885,1,0,0,0,0
42,300.548,1,46,1,0,,,1,,3.0927835,0,1,.19951274,12.788793,4.3861074,1,66.666672,4.2629309,19,80,-.57668519,0,2.4359605,,.060736455,0,,1,0,-1.6302865,4,64.618927,572,-2.6966014,1,2211.19,1,5,2211,0,,,23oct2017,-.17825466,0,4.4997606,1,0,0,0,0
18,1112.1398,0,58,1,0,,,1,,3.0927835,0,0,-1.2292253,22.329638,11.696286,1,0,0,20,15,-.57668519,0,0,,1.8467165,0,,1,0,1.6742615,1,179.86411,572,.58609635,0,2211.20,1,2,2211,0,,,23oct2017,.74527425,0,7.073308,1,0,0,0,0
65,1943.5635,0,63,1,0,,,1,,3.0927835,0,1,-.38907069,14.796206,5.8481431,0,0,7.8943167,21,52,-.57668519,0,1.6239737,,1.8467165,0,,1,1,1.9175255,3,183.47655,572,.58609635,0,2211.21,1,2,2211,0,,,23oct2017,1.2070386,1,0,1,0,0,0,0
21,2416.3623,0,83,1,0,,,1,,3.0927835,0,1,.76858836,16.239738,42.886387,1,0,11.241507,22,72,-.57668519,0,2.0299673,,1.4895205,0,,1,0,1.4860855,3,641.3974,572,.58609635,1,2211.22,1,1,2211,0,,,23oct2017,.74527425,1,1.2630906,1,0,0,0,0
55,637.36108,0,36,1,0,,,0,,3.0927835,0,0,.49735421,4.0599346,2.9240716,0,50,0,24,66,-.57668519,0,0,,.060736455,0,,1,0,-1.7156194,6,338.76093,572,-3.6008391,1,2211.24,1,4,2211,0,,,23oct2017,.28350979,1,36.313854,1,0,0,0,0
48,2608.6104,1,52,1,0,,,0,,3.0927835,0,0,.50563747,9.3378487,3.4114168,1,33.333336,0,25,80,-.57668519,0,2.0299673,,1.4895205,0,,1,0,.99955744,2,198.71573,572,.58609635,1,2211.25,1,3,2211,0,,,23oct2017,-.17825466,0,1.5788634,1,0,0,0,0
39,795.05957,0,36,1,0,,,0,,3.0927835,0,0,-.73559862,.81198686,5.3607984,1,0,0,26,54,-.57668519,0,.81198686,,.060736455,0,,1,0,.0053428784,2,113.26134,572,-1.3397892,1,2211.26,1,3,2211,0,,,30nov2017,.74527425,0,0,1,0,0,0,0
46,904.74585,0,76,1,0,,,1,,3.0927835,0,1,.19034493,10.86709,7.3101792,1,33.333336,2.7472222,31,61,-.57668519,0,1.2179803,,1.8467165,0,,0,0,.45794111,1,363.20172,572,.58609635,1,2211.31,1,0,2211,0,,,23oct2017,-1.563548,0,1.5788634,1,0,0,0,0
63,1262.6118,0,60,1,0,,,0,,2.7522936,0,0,1.1293728,4.0599346,6.3354888,1,100,0,11,80,-.57668519,0,4.0599346,,1.8467165,0,,1,0,-.072083153,2,249.57092,687,-1.1693112,0,2212.11,1,3,2212,0,,,03nov2017,-.64001912,0,5.0918341,0,0,0,0,0
47,3414.2292,0,54,1,0,,,0,,2.7522936,1,0,.37672585,0,6.3354883,1,0,0,12,80,-.57668519,0,0,,.060736455,0,,1,0,-.23967452,2,214.46095,687,.58609635,1,2212.12,1,5,2212,1,,,03nov2017,-1.1017835,0,2.6643319,0,0,0,0,0
80,1354.0829,0,77,1,0,,,0,,2.7522936,0,0,.90425521,8.9318552,11.452614,0,0,0,13,67,-.57668519,0,2.0299673,,.060736455,0,,1,0,-.72620273,3,851.9231,687,.58609635,1,2212.13,1,0,2212,1,,,03nov2017,-2.0253124,1,0,0,0,0,0,0
49,3513.0923,1,46,1,0,,,0,,2.7522936,0,0,1.3643073,4.0599346,43.37373,0,33.333336,0,14,42,-.57668519,0,4.0599346,,.060736455,0,,1,0,-1.5436215,4,785.2887,687,-1.1693112,1,2212.14,1,2,2212,1,,,03nov2017,-1.563548,1,15.157088,0,0,0,0,0
66,2245.4973,0,65,1,0,,,1,,2.7522936,1,0,1.0166078,47.095238,3.4114168,1,0,0,15,80,-.57668519,0,8.1198692,,1.4895205,0,,1,0,1.3029153,2,743.78674,687,.58609635,0,2212.15,1,1,2212,0,,,03nov2017,.28350979,1,2.9603686,0,0,0,0,0
54,3054.1853,0,51,1,0,,,1,,2.7522936,0,1,2.8120582,2.1156769,2.4367263,1,33.333336,2.1156769,16,80,-.57668519,1,0,,.060736455,0,,1,0,.25701642,5,547.73926,687,-.31814155,1,2212.16,1,2,2212,0,,,03nov2017,.74527425,1,46.986973,0,0,0,0,0
35,157.89659,0,32,1,0,,,0,,2.7522936,0,0,-.48793423,4.6689243,3.4114168,1,0,0,19,80,-.57668519,0,1.6239737,,1.4895205,0,,1,1,.55114919,2,125.69016,687,-.26507324,1,2212.19,1,3,2212,0,,,03nov2017,-.17825466,0,18.283237,0,0,0,0,0
58,929.19745,0,55,1,0,,,0,,2.7522936,0,0,1.2297754,16.442734,9.7469053,1,100,0,20,80,-.57668519,0,3.2479475,,.060736455,0,,1,0,-.92118406,3,397.28622,687,-1.1693112,1,2212.20,1,4,2212,0,,,03nov2017,-.64001912,0,4.0734673,0,0,0,0,0
20,2012.3319,0,34,1,0,,,1,,2.7522936,0,1,.11677678,13.939108,8.2848692,0,50,11.241507,22,35,-.57668519,0,1.6239737,,-1.0108516,0,,1,0,.19364497,2,103.70763,687,-.26507324,1,2212.22,1,6,2212,0,,,03nov2017,.74527425,0,0,0,0,0,0,0
34,2542.0857,0,31,1,0,,,1,,2.7522936,0,0,1.0961233,12.179802,2.4367263,1,100,.53506655,23,30,-.57668519,1,0,,.41793248,0,,1,0,1.7545805,5,331.66959,687,.58609635,1,2212.23,1,5,2212,0,,,03nov2017,.74527425,1,23.818281,0,0,0,0,0
55,258.17828,0,69,1,0,,,0,,2.7522936,0,0,.12078942,1.2179803,6.8228335,1,50,0,24,80,-.57668519,0,.81198686,,1.8467165,0,,1,0,-.25746512,4,144.97122,687,-2.6189473,1,2212.24,1,1,2212,0,,,22nov2017,.28350979,0,6.9469986,0,0,0,0,0
68,635.05121,0,46,1,0,,,1,,2.7522936,0,1,-.49354431,7.5334344,17.544428,1,33.333336,.63154531,25,57,-.57668519,0,1.6239737,,.060736455,0,,1,1,.24685363,1,174.79912,687,.58609635,0,2212.25,1,2,2212,0,,,03nov2017,-.17825466,0,9.4731798,0,0,0,0,0
47,1227.8317,0,38,1,0,,,1,,2.7522936,0,1,.56343061,4.0599346,9.7469053,0,66.666672,.53506655,26,80,-.57668519,0,4.0599346,,.060736455,0,,1,0,.97664583,1,226.78793,687,.58609635,0,2212.26,1,3,2212,0,,,03nov2017,1.2070386,0,11.841475,0,0,0,0,0
43,2168.2817,0,40,1,0,,,1,,2.7522936,0,1,.72338676,4.0599346,11.208941,1,50,.53506655,32,54,1.7684222,0,.81198686,,-.65365559,0,,1,0,-1.1468716,5,417.51462,687,-2.2686129,1,2212.32,1,1,2212,0,,,03nov2017,.74527425,1,8.2100897,0,0,0,0,0
57,3364.7317,0,54,1,0,,,1,,2,0,1,1.280104,2.0299673,18.519119,0,50,0,11,80,-.57668519,0,2.0299673,,.060736455,0,29sep2014,1,0,1.0704062,3,202.83801,708,.58609635,1,2213.11,1,5,2213,0,,,20nov2017,.28350979,1,7.5785441,0,1,0,0,1
60,1352.2349,0,52,1,0,,,1,,2,0,1,1.0265089,27.201561,2.4367263,0,66.666672,2.189199,12,80,-.57668519,0,4.0599346,,.060736455,0,09oct2014,1,0,.40248859,4,325.73529,708,.58609635,1,2213.12,1,1,2213,0,,,20nov2017,.28350979,1,15.157088,0,1,0,0,1
40,3204.0635,0,37,1,0,,,1,,2,0,1,1.3162448,17.051723,17.057085,0,50,0,13,80,1.7684222,0,2.0299673,,.77512848,0,29sep2014,1,0,.57369632,6,283.54581,708,-.26507324,1,2213.13,1,5,2213,0,,,20nov2017,.74527425,1,1.3533114,0,1,0,0,1
53,1926.2395,0,50,1,0,,,1,,2,1,1,-.32896188,18.856138,4.3861074,1,0,5.0523624,14,38,1.7684222,1,1.6239737,,1.1323246,0,13jun2015,1,1,1.5525544,5,355.21582,708,.58609635,1,2213.14,1,1,2213,0,,,21nov2017,.74527425,1,0,0,1,0,0,1
90,51.972237,0,87,1,0,,,1,,2,0,0,-1.6862576,1.2179803,3.4114168,1,0,0,15,14,-.57668519,0,1.2179803,,.060736455,0,10oct2014,0,0,-.86151439,1,97.384293,708,-.42794371,1,2213.15,1,0,2213,0,,,20nov2017,-1.1017835,0,,0,1,0,0,1
71,262.33606,1,68,1,0,,,1,,2,0,1,.42388275,1.6239737,7.7975245,0,100,0,16,46,-.57668519,1,0,,.77512848,0,30sep2014,1,0,.53557634,3,311.66763,708,.58609635,1,2213.16,1,2,2213,0,,,20nov2017,-.17825466,0,3.5524426,0,1,0,0,1
64,2786.2727,0,61,1,0,,,1,,2,0,1,1.0078644,38.79493,5.0196567,1,33.333336,6.3154535,17,80,1.7684222,0,12.179802,,1.8467165,0,29sep2014,1,0,-.15774374,3,165.86485,708,-1.3397892,0,2213.17,1,6,2213,0,,,20nov2017,-.64001912,1,18.94636,0,1,0,0,1
27,272.13654,0,66,1,0,,,1,,2,0,1,.51989871,0,10.234251,0,100,0,18,56,-.57668519,0,0,,1.8467165,0,29sep2014,1,0,.61357611,4,133.46358,708,.58609635,1,2213.18,1,4,2213,0,,,20nov2017,-1.1017835,1,3.3832786,0,1,0,0,1
36,221.8472,0,25,1,0,,,0,,2,0,0,-.81505841,2.0299673,3.8987622,0,100,0,19,0,-.57668519,0,2.0299673,,-1.0108516,0,29sep2014,1,0,-2.3779395,2,154.90002,708,-2.6966014,1,2213.19,1,5,2213,0,,,20nov2017,-.64001912,0,2.7066228,0,1,0,0,1
20,2654.6096,1,71,1,0,,,1,,2,0,1,.91354889,8.304821,5.6044707,1,66.666672,2.620913,20,80,-.57668519,0,.81198686,,1.4895205,0,29sep2014,1,0,.84603864,2,97.194824,708,-.92426896,1,2213.20,1,5,2213,0,,,20nov2017,1.2070386,0,1.1841475,0,1,0,0,1
53,55.734035,0,45,1,0,,,1,,2,0,0,-1.6733037,1.6239737,1.4620358,1,0,0,21,26,-.57668519,0,1.6239737,,-1.3680476,0,29sep2014,0,0,-.58331645,1,50.231537,708,-.31814155,1,2213.21,1,3,2213,0,,,21nov2017,.74527425,0,0,0,1,0,0,1
44,2756.6731,1,49,1,0,,,1,,2,1,1,1.0262737,7.006093,7.7975245,1,0,2.9461589,22,69,-.57668519,0,0,,.060736455,0,,1,0,-1.6057639,5,225.79324,708,-1.2791133,1,2213.22,1,5,2213,0,,,20nov2017,-1.563548,1,8.2890329,0,1,0,0,1
40,72.068161,0,61,1,0,,,1,,2,0,1,.46514446,0,1.4620358,0,100,0,23,76,-.57668519,0,0,,1.4895205,0,10oct2014,1,0,.95004827,2,132.81398,708,-.26507324,1,2213.23,1,1,2213,0,,,20nov2017,.74527425,0,23.682949,0,1,0,0,1
80,1248.2905,0,87,1,0,,,1,,2,0,1,-.34462777,9.2368021,3.8987622,0,0,2.7409067,24,30,-.57668519,0,1.2179803,,-1.0108516,0,29sep2014,1,0,-.7033515,3,387.40884,708,-.26507324,1,2213.24,1,1,2213,0,,,20nov2017,.28350979,1,0,0,1,0,0,1
29,530.74371,0,26,1,0,,,1,,2,0,1,.2320669,3.924603,3.8987622,1,50,1.894636,25,67,-.57668519,0,0,,.060736455,0,08oct2014,1,0,-.27902094,1,218.67258,708,-1.1693112,0,2213.25,1,4,2213,0,,,21nov2017,.74527425,0,9.4731798,0,1,0,0,1
35,1380.0525,1,36,1,0,,,1,,2,0,1,.6038363,15.883366,22.417881,1,100,4.5155492,26,48,-.57668519,0,.81198686,,.060736455,0,10oct2014,1,0,.4126513,4,286.06635,708,-.31814155,1,2213.26,1,6,2213,0,,,20nov2017,1.2070386,1,7.9337883,0,1,0,0,1
59,892.6355,0,56,1,0,,,0,,9.1954021,0,0,-.98734623,.81198686,10.234251,1,0,0,12,53,-.43151027,0,0,,.060736455,0,,1,1,.24685363,2,115.11267,540,.58609635,1,2214.12,1,4,2214,1,,,20nov2017,-.17825466,0,0,0,0,0,0,0
38,595.18927,0,35,1,0,,,0,,9.1954021,0,0,.23206493,1.6239737,2.4367263,1,50,0,13,72,-.57668519,0,0,,.41793248,0,,1,0,.77608067,2,86.458557,540,.58609635,1,2214.13,1,4,2214,0,,,20nov2017,-.17825466,0,15.788633,0,0,0,0,0
57,3246.7634,0,55,1,0,,,0,,9.1954021,0,0,.022060078,39.584358,1.9493811,0,20,0,14,61,-.57668519,0,4.0599346,,.77512848,0,,1,0,1.2633716,3,240.07745,540,.58609635,1,2214.14,1,2,2214,1,,,20nov2017,-.17825466,1,3.3832786,0,0,0,0,0
46,962.16278,0,43,1,0,,,0,,9.1954021,0,0,-.59189457,5.683908,10.234251,1,0,0,16,18,-.57668519,0,.81198686,,-.65365559,0,,1,0,.35702991,2,155.73907,540,.58609635,1,2214.16,1,3,2214,1,,,20nov2017,.74527425,0,10.609962,0,0,0,0,0
45,263.75497,0,32,1,0,,,0,,9.1954021,0,0,-.10657264,1.2179803,3.8987622,0,33.333336,0,18,80,-.57668519,0,1.2179803,,-1.0108516,0,,1,0,-2.0595751,2,64.939705,540,-.69306165,1,2214.18,1,6,2214,0,,,20nov2017,-.64001912,0,10.525755,0,0,0,0,0
66,1058.0557,0,63,1,0,,,0,,9.1954021,0,0,-1.0714583,3.2479475,5.3607984,0,0,0,20,44,-.57668519,0,2.841954,,-1.3680476,0,,1,0,-.262586,2,156.9706,540,.58609635,1,2214.20,1,0,2214,0,,,30nov2017,.28350979,0,0,0,0,0,0,0
57,590.50354,0,72,1,0,,,0,,9.1954021,0,0,-.16825022,4.4659281,4.3861074,1,40,0,24,71,-.57668519,0,2.0299673,,-.65365559,0,,1,0,-.6160264,2,134.98228,540,.58609635,1,2214.24,1,4,2214,0,,,20nov2017,-1.1017835,0,.47365901,0,0,0,0,0
83,1086.5991,0,80,1,0,,,0,,9.1954021,0,0,-1.4852616,0,4.3861074,0,0,0,26,28,-.57668519,0,0,,-1.3680476,0,,1,0,-.019321959,1,29.935249,540,.58609635,0,2214.26,1,0,2214,0,,,20nov2017,.74527425,0,3.7892721,0,0,0,0,0
79,710.7821,0,68,1,0,,,0,,9.1954021,0,0,-1.7268128,8.1198692,4.8734527,0,0,0,29,6,-.57668519,0,8.1198692,,1.1323246,0,,0,1,.50945038,0,102.59454,540,.58609635,0,2214.29,1,2,2214,0,,,20nov2017,-.17825466,0,2.368295,0,0,0,0,0
88,298.46912,0,85,1,0,,,0,,9.1954021,0,0,-1.6638678,2.841954,0,0,0,0,30,27,-.57668519,0,2.841954,,-1.3680476,0,,0,0,-1.7221706,0,46.418583,540,.58609635,0,2214.30,1,0,2214,0,,,22nov2017,-2.487077,0,0,0,0,0,0,0
80,792.08978,0,77,1,0,,,0,,9.1954021,0,0,-.28619128,2.841954,3.4114168,1,66.666672,0,31,44,-.57668519,0,2.841954,,-.65365559,0,,1,0,-.82819015,3,72.280365,540,-.69306165,1,2214.31,1,5,2214,1,,,20nov2017,-1.1017835,1,7.6969585,0,0,0,0,0
